index,Job Title,Salary in $,Rating,Company Name,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue,,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
97,Data Management Specialist,48000,4.5,NMR Consulting,Huntsville, AL,125.5,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),,-1,0,0,31,65,48,NMR Consulting,AL,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,na
99,E-Commerce Data Analyst,48000,3.5,iSeatz,New Orleans, LA,125.5,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,34,62,48,iSeatz,LA,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
101,Sr. Scientist II,174000,3.5,Nektar Therapeutics,San Francisco, CA,350.5,1990,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,"Bristol-Myers Squibb, Merck, GlaxoSmithKline",0,0,117,231,174,Nektar Therapeutics,CA,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
102,Insurance Data Scientist,85000,3.9,TransUnion,Atlanta, GA,7500.5,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),,-1,0,0,64,106,85,TransUnion,GA,53,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
104,Data Modeler,106500,4.7,IT Concepts,Landover, MD,125.5,2003,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,-1,0,0,79,134,106.5,IT Concepts,MD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data modeler,na,na
105,Data Analyst / Scientist,72500,4.2,Scientific Research Corporation,Patuxent River, MD,3000.5,1988,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,-1,0,0,52,93,72.5,Scientific Research Corporation,MD,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
106,Scientist,85500,3.4,General Dynamics Information Technology,Suitland, MD,10000,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),,"SAIC, Leidos, Northrop Grumman",0,0,55,116,85.5,General Dynamics Information Technology,MD,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
107,Data Scientist,97500,3.2,MITRE,McLean, VA,7500.5,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),,"Battelle, General Atomics, SAIC",0,0,72,123,97.5,MITRE,VA,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,data scientist,na,na
108,Data Scientist,99000,3.9,The Buffalo Group,Fort Belvoir, VA,750.5,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,"ManTech, Booz Allen Hamilton, Leidos",0,0,74,124,99,The Buffalo Group,VA,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
109,Data Analyst,56500,3.1,DentaQuest,Milwaukee, WI,3000.5,2001,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),,"MCNA Dental Plans, United Concordia, Delta Dental Plans Association",0,0,40,73,56.5,DentaQuest,WI,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
110,Lead Data Scientist,133000,4.1,Redjack,Silver Spring, MD,NA,2007,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,-1,0,0,102,164,133,Redjack,MD,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
112,Data Scientist,121000,3.8,7Park Data,New York, NY,125.5,2012,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,,-1,0,0,89,153,121,7Park Data,NY,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
113,Data Scientist,85500,4.7,Rapid Response Monitoring,Syracuse, NY,750.5,1992,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,,"COPS Monitoring, National Monitoring Center, Affiliated Monitoring",0,0,61,110,85.5,Rapid Response Monitoring,NY,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
116,"Data Scientist, Rice University",87500,4.3,Trilogy Ed,Houston, TX,3000.5,2015,Subsidiary or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,,"General Assembly, Kaplan University, Ironhack",0,0,65,110,87.5,Trilogy Ed,TX,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,na
117,Senior Data Scientist,200000,4.2,Gallup,Washington, DC,3000.5,1935,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,0,200,275,237.5,Gallup,DC,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
118,Data Engineer,95500,3.9,CapTech,Charlotte, NC,3000.5,1997,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,"Accenture, North Highland, Deloitte",0,0,68,123,95.5,CapTech,NC,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M
119,Senior Data Scientist,104500,3.3,American Axle & Manufacturing,Southfield, MI,10000,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),,-1,0,0,80,129,104.5,American Axle & Manufacturing,MI,27,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,data scientist,sr,M
120,Financial Data Analyst,56500,4.7,CentralReach,Matawan, NJ,350.5,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41,72,56.5,CentralReach,NJ,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
122,Senior Data Analyst,55000,4.3,Integrate,Phoenix, AZ,350.5,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),,-1,0,0,39,71,55,Integrate,AZ,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,analyst,sr,na
123,Research Scientist,61500,2.9,Boys Town Hospital,Omaha, NE,3000.5,1977,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38,85,61.5,Boys Town Hospital,NE,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
124,Data Scientist,157000,4.5,Demandbase,San Francisco, CA,350.5,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),,"Engagio, Bombora, Terminus",0,0,121,193,157,Demandbase,CA,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
125,Data Engineer,78000,3.4,Sapphire Digital,Lyndhurst, NJ,350.5,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,"Zocdoc, Healthgrades",0,0,54,102,78,Sapphire Digital,NJ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
126,Data Scientist,113500,3.7,Takeda Pharmaceuticals,Cambridge, MA,10000,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,"Novartis, Baxter, Pfizer",0,0,83,144,113.5,Takeda Pharmaceuticals,MA,240,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
127,Data Scientist,140000,4.6,<intent,New York, NY,125.5,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),,"Clicktripz, SmarterTravel",0,0,120,160,140,<intent>,NY,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
128,Data Scientist,132500,3.2,Formation,San Francisco, CA,125.5,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,102,163,132.5,Formation,CA,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
129,Data Engineer,108000,4,Autodesk,San Francisco, CA,7500.5,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),,-1,0,0,76,140,108,Autodesk,CA,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
130,Ag Data Scientist,80500,4.6,Beck's Hybrids,Atlanta, IN,750.5,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),,-1,0,0,60,101,80.5,Beck's Hybrids,IN,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
131,Data Scientist,107500,2.8,DrFirst,Rockville, MD,350.5,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,-1,0,0,82,133,107.5,DrFirst,MD,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
132,Data Engineer,95000,4.7,Object Partners,Minneapolis, MN,125.5,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),,"Solution Design Group, Intertech (Minnesota)",0,0,65,125,95,Object Partners,MN,25,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,na,na
136,Data Scientist II,119500,3,L.A. Care Health Plan,Los Angeles, CA,3000.5,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,"Health Net, Kaiser Permanente, Molina Healthcare",0,0,91,148,119.5,L.A. Care Health Plan,CA,24,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
137,Senior Data Engineer,134000,3.2,Red Ventures,Charlotte, NC,3000.5,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),,"Clearlink, Credit Karma, LendingTree",0,0,95,173,134,Red Ventures,NC,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
138,Data Scientist,100500,4.4,Quick Base,Cambridge, MA,350.5,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,77,124,100.5,Quick Base,MA,22,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,data scientist,na,na
139,Data Scientist,107500,3.5,The E.W. Scripps Company,Cincinnati, OH,3000.5,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),,-1,0,0,80,135,107.5,The E.W. Scripps Company,OH,143,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
140,Data Engineer,122000,4,Upside Business Travel,Washington, DC,125.5,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,-1,0,0,85,159,122,Upside Business Travel,DC,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
141,Data Engineer,80000,4.3,Equity Residential,Chicago, IL,3000.5,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),,"UDR, AvalonBay Communities, Essex Property Trust",0,0,80,105,92.5,Equity Residential,IL,28,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,na
142,Data Analyst,62000,2.3,Synagro,Baltimore, MD,750.5,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),,-1,0,0,43,81,62,Synagro,MD,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
143,Project Scientist,39500,4,Alliance Source Testing,Alabaster, AL,125.5,2000,Other Organization,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),,-1,0,0,29,50,39.5,Alliance Source Testing,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
145,Data Scientist,107500,3.6,Accuride International,Santa Fe Springs, Los Angeles,3000.5,1966,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),,-1,0,0,82,133,107.5,Accuride International,CA,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,data scientist,na,M
146,Data Analytics Manager,40500,3.8,Full Potential Solutions,Kansas City, MO,750.5,2017,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,-1,0,0,26,55,40.5,Full Potential Solutions,MO,4,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
147,Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics,89500,3.7,Visa Inc,Ashburn, VA,10000,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),,"American Express, Mastercard, Discover",0,0,61,118,89.5,Visa Inc.,VA,63,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M
148,Data Scientist,81000,4.4,Maven Wave Partners,Chicago, IL,350.5,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),,-1,0,0,60,102,81,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
150,Senior Data Scientist,147000,4,Novetta,Herndon, VA,750.5,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,"Leidos, CACI International, Booz Allen Hamilton",0,0,112,182,147,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,sr,na
152,Data Scientist,85000,3.2,"First Command Financial Services, Inc",Fort Worth, TX,3000.5,1958,Company - Private,Brokerage Services,Finance,$100 to $500 million (USD),,"USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64,106,85,"First Command Financial Services, Inc.",TX,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
153,Associate Scientist,81500,2.9,Pharmavite,Valencia, CA,3000.5,1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD),,"The Nature's Bounty Co., Schiff Nutrition International",0,0,51,112,81.5,Pharmavite,CA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
154,"Scientist 2, QC Viral Vector",168000,3.8,BioMarin Pharmaceutical,Novato, CA,3000.5,1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),,"Genentech, Ultragenyx Pharmaceutical, Gilead Sciences",0,0,113,223,168,BioMarin Pharmaceutical,CA,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
156,Machine Learning Engineer,100500,4.3,Stratagem Group,Aurora, CO,NA,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,,-1,0,0,72,129,100.5,Stratagem Group,CO,14,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,machine learning engineer,na,na
157,Data Scientist/ML Engineer,97000,3.4,PA Consulting,New York, NY,3000.5,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),,"McKinsey & Company, Accenture, Deloitte",0,0,71,123,97,PA Consulting,NY,78,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,M
158,Data Scientist,85000,4.1,ManTech,Chantilly, VA,7500.5,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),,-1,0,0,64,106,85,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na
159,Customer Data Scientist,153500,4.3,h2o.ai,Mountain View, CA,350.5,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,118,189,153.5,h2o.ai,CA,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
161,Data Engineer,145000,5,Gridiron IT,Tampa, FL,125.5,2017,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,-1,0,1,120,145,132.5,Gridiron IT,FL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
162,Data Engineer,100000,4.3,Productive Edge,Chicago, IL,125.5,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),,"Numerator, Rise Interactive, Salom",0,0,80,120,100,Productive Edge,IL,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
164,Sr. Data Scientist,105000,3.7,Evolve Vacation Rental,Denver, CO,350.5,2011,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,,-1,0,0,80,130,105,Evolve Vacation Rental,CO,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
166,Data Engineer 4 - Contract,87000,4.2,The Church of Jesus Christ of Latter-day Saints,Riverton, UT,10000,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,,-1,0,0,59,115,87,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
167,Data Analyst - Asset Management,103500,4.3,Maximus Real Estate Partners,San Francisco, CA,75.5,2013,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,,"Greystar, The Related Companies, Prometheus Real Estate Group",0,0,71,136,103.5,Maximus Real Estate Partners,CA,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
168,Senior Research Scientist - Embedded System Development for DevOps,124000,2.6,Software Engineering Institute,Pittsburgh, PA,750.5,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,81,167,124,Software Engineering Institute,PA,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
169,Data Scientist - Bioinformatics,67000,3.8,PNNL,Richland, WA,1500.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67,PNNL,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
170,Data Engineer,87000,3.9,AVANADE,Washington, DC,10000,2000,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD),,"Slalom, Cognizant Technology Solutions, Deloitte",0,0,60,114,87,AVANADE,DC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
171,Customer Data Scientist/Sales Engineer,137500,4.3,h2o.ai,Chicago, IL,200.5,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,71,204,137.5,h2o.ai,IL,10,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,data scientist,na,P
172,Lead Data Scientist,100000,3.8,PatientPoint,Cincinnati, OH,600.5,1987,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),,"Outcome Health, Health Media Network, Mesmerize Marketing",0,0,75,125,100,PatientPoint,OH,34,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,data scientist,sr,M
174,MongoDB Data Engineer II,106500,3.8,BlueCross BlueShield of Tennessee,Chattanooga, TN,5000.5,1945,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),,-1,0,0,77,136,106.5,BlueCross BlueShield of Tennessee,TN,76,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data engineer,na,na
175,Senior Data Scientist Statistics,98500,3.8,PNNL,Richland, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,74,123,98.5,PNNL,WA,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
177,Senior Data Analyst,61000,4.8,KnowBe,Clearwater, FL,750.5,2010,Company - Private,Security Services,Business Services,$100 to $500 million (USD),,-1,0,0,44,78,61,KnowBe4,FL,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M
178,Senior Spark Engineer (Data Science),106500,4.4,KSM Consulting,Indianapolis, IN,125.5,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,-1,0,0,65,148,106.5,KSM Consulting,IN,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,sr,na
179,Data Engineer,84500,3.9,Cogo Labs,Cambridge, MA,125.5,2005,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,-1,0,0,59,110,84.5,Cogo Labs,MA,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
180,BI & Platform Analytics Manager,109500,3.4,Church & Dwight,Ewing, NJ,3000.5,1846,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),,-1,0,0,85,134,109.5,Church & Dwight,NJ,175,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Data scientist project manager,na,M
181,Lead Data Scientist,164000,3.6,MassMutual,Boston, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,124,204,164,MassMutual,MA,170,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,P
182,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",169000,3.9,Genentech,South San Francisco, CA,10000,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,131,207,169,Genentech,CA,45,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,P
183,Senior Data Scientist,142000,3.8,Juniper Networks,Cupertino, CA,7500.5,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),,-1,0,0,110,174,142,Juniper Networks,CA,25,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,data scientist,sr,P
185,Pricipal Scientist Molecular and cellular biologist,76500,3.7,Takeda Pharmaceuticals,Boston, MA,10000,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,"Novartis, Baxter, Pfizer",0,0,52,101,76.5,Takeda Pharmaceuticals,MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
187,"Data Scientist (Actuary, FSA or ASA)",107000,3.8,Legal & General America,Frederick, MD,750.5,1981,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),,-1,0,0,81,133,107,Legal & General America,MD,40,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
188,Staff Data Scientist,171500,3.5,Western Digital,San Jose, CA,10000,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),,"Seagate Technology, Toshiba",0,0,132,211,171.5,Western Digital,CA,51,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
190,Senior Data Scientist / Machine Learning,96000,3.9,Health IQ,Dallas, TX,350.5,2013,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,,-1,0,0,73,119,96,Health IQ,TX,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
191,Data Scientist - Health Data Analytics,142500,4.2,Nuna,San Francisco, CA,125.5,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,110,175,142.5,Nuna,CA,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
192,Data Engineer 5 - Contract (Remote),107000,4.2,The Church of Jesus Christ of Latter-day Saints,Riverton, UT,10000,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,,-1,0,0,74,140,107,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
193,Senior Scientist - Neuroscience,145000,3.5,Sunovion,Marlborough, MA,3000.5,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),,"Shire, GlaxoSmithKline, Allergan",0,0,100,190,145,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
194,Senior Data Analyst,61500,2.9,National Student Clearinghouse,Herndon, VA,350.5,1993,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),,"Ellucian, Parchment, College Board",0,0,43,80,61.5,National Student Clearinghouse,VA,28,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M
